skill,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"Entering x-intercept, GLF",0.3358869,-0.0444973,-0.2508603,0.11985573,-0.12301439,0.06282745,-0.1623908,0.09845837,-0.0054137185,0.10006304,0.068110585,0.20730262,0.0217359,0.0034990658,0.10564382,0.29753554,0.12087672,-0.15901335,-0.04608201,-0.010885675,-0.03834434,-0.044006266,-0.11582872,-0.07006256,-0.1725064,-0.008923338,-0.009235295,-0.019711627,-0.29748774,-0.09590164,-0.23408465,-0.049242135,-0.13294907,-0.22440307,0.029005866,-0.021034645,0.04471692,0.006767021,-0.33470824,-0.041874617,0.15098765,-0.09917314,0.009066435,0.021928417,-0.061559223,-0.0076790224,-0.25529316,0.17845829,-0.1133285,-0.11738115
"Entering x-intercept, SIF",0.032724008,-0.028568564,-0.16014491,0.120439455,0.052779946,0.20666815,-0.098904155,0.19809137,0.028019415,0.13481589,-0.021304287,-0.09282548,0.09840339,0.2717722,0.07697582,0.33075672,0.23355,0.033060875,-0.16531172,0.10885862,0.12811776,0.0035014339,-0.3024924,-0.1487623,-0.20925885,-0.07730825,0.15454434,0.10176388,-0.21373154,0.00961318,-0.15367416,-0.14508091,-0.033536557,-0.23806366,0.07161411,-0.2066548,0.13231538,-0.07532067,-0.17335275,-0.08843507,0.14306541,-0.017735451,0.12920736,0.031525888,-0.008860989,-0.0028459297,-0.13791415,0.05250148,-0.10079508,-0.00657396
"Entering y-intercept, GLF",0.14082538,0.14001097,-0.29435357,0.082676075,-0.0877418,-0.08964875,-0.17509885,0.19553702,-0.15988664,0.11798023,0.037136413,0.12390301,-0.011914643,0.020700041,0.14100435,0.34721053,-0.009114687,-0.0454461,-0.14162455,-0.008540564,0.024936642,0.04878669,-0.0931372,-0.061088197,0.006928534,-0.01800008,-0.035793696,0.043078344,-0.23691972,-0.08504293,-0.2642527,0.0075057754,-0.22328237,-0.29906133,-0.13731462,0.082745135,0.05925357,-0.022070684,-0.25442082,-0.02722902,0.05259204,0.0035851884,0.1627468,-0.06549759,-0.048194814,0.10495737,-0.24758242,0.22321467,-0.08444249,0.105727464
"Entering y-intercept, SIF",0.19214053,0.16421722,-0.22361194,0.08730165,0.04739955,0.11492544,-0.19391587,0.20576122,-0.05181736,0.14660627,0.15466861,0.109317034,0.0037262822,0.21003798,0.1853805,0.25009263,0.21500242,-0.018032692,-0.05378106,0.10710816,0.1545413,0.01391554,-0.07767985,-0.049173865,-0.11351922,-0.10582148,-0.0023753555,0.16435258,-0.2655409,-0.038064193,-0.24621087,-0.067380324,-0.14073655,-0.2775215,-0.014892855,-0.14198464,0.22374927,-0.024535852,-0.20732786,0.018376652,0.09595536,0.044420242,-0.0015334003,-0.08363394,-0.17792013,0.09123033,-0.062606126,-0.10297922,-0.089981996,0.09144754
Excluding the line when shading,0.049573436,0.033689205,-0.13347974,0.2197653,0.07687687,0.11933521,-0.08039914,-0.2477255,0.054566283,0.001951746,0.040839262,0.049005453,0.08132631,0.1350723,0.10785412,0.06832274,0.17167632,-0.054308183,-0.028938657,-0.19533932,0.25791126,0.14157362,-0.028934253,-0.1282315,0.011126344,0.08775272,-0.12622678,0.10096087,0.19938664,-0.26171264,-0.15153797,-0.019012766,0.12899952,-0.014113004,0.02142436,0.10393958,0.020505475,0.055245284,-0.2984764,-0.13997535,0.22410792,-0.044073295,-0.056662165,-0.21167187,-0.08219959,0.3220445,0.073154494,0.027691707,-0.13008414,0.28172627
Extract to consolidate vars,-0.03736936,-0.00826785,-0.026412029,0.06292026,-0.22045504,-0.12994672,-0.03934782,-0.01976331,-0.085477896,-0.13109142,-0.013606878,0.19672482,0.048941914,-0.05044863,-0.007764817,0.057815254,-0.17832549,0.05171836,-0.29586092,-0.0725719,-0.12463973,0.2009944,-0.18334043,0.1428318,-0.07433247,0.13490835,0.007900861,-0.067598864,-0.3686301,0.21195269,-0.039766636,-0.081082374,0.0424766,0.0060401885,-0.23564214,-0.047817755,0.07774363,-0.2022405,0.050249394,-0.075096816,0.21196869,-0.054237917,0.010995464,0.094718926,-0.1566037,-0.21762148,-0.038271237,0.09870048,0.36089194,-0.122967504
Extract to consolidate vars - whole,-0.01030677,0.13068397,-0.06362139,0.01965316,-0.037744567,0.044210847,-0.12870112,0.031518497,-0.058067616,-0.33753592,-0.18045,-0.0001638764,-0.1667831,-0.0012980901,0.055446923,-0.038636133,-0.20793618,0.21974403,-0.12824006,0.08849566,0.34191704,0.11541742,0.21787116,0.1335459,0.023013288,-0.13523228,0.1807128,-0.19116828,0.16101801,0.11508184,-0.24587345,-0.01786356,0.16640039,-0.12435175,-0.013141487,0.17453386,0.038587626,-0.10185251,-0.12786786,0.10305666,-0.06543695,-0.23064755,0.20471907,-0.05065151,-0.018009037,-0.0130255725,0.13870819,-0.15215696,-0.10834133,-0.08184517
Factor difference of squares,-0.096847005,-0.085809365,0.058523428,0.12421378,-0.08567504,-0.13906395,0.042017035,0.009120445,0.047279485,0.18145177,-0.11386125,0.15984052,0.12632994,0.060980465,0.2031597,-0.16975358,0.16587558,-0.12612456,-0.017669626,-0.32408622,0.041719053,-0.11841976,-0.2970965,-0.24725673,-0.14979863,0.28910944,-0.13619222,-0.16862316,-0.14105873,0.06049756,-0.10279497,0.00057593244,0.11739975,0.17243052,0.006822359,0.05883979,-0.007300353,0.0068857693,0.1490037,0.05819927,-0.17722052,-0.024317699,-0.10444134,0.10277554,0.018888714,-0.12138964,0.15999281,0.20645206,0.21249259,0.12931749
"Find X, Simple",0.051837698,-0.029363379,0.279962,0.17590638,0.056287393,-0.18990177,0.021165607,0.114230946,0.15404016,0.030819627,-0.10760474,-0.056029115,0.23306538,-0.08349852,-0.0094948765,-0.09293342,-0.32110715,0.078629576,-0.2259171,-0.14782357,-0.02764836,0.13289593,0.24765973,-0.123779856,-0.11226704,-0.15390304,-0.10895775,0.046664443,-0.0929788,0.11548841,0.16344334,-0.10475719,0.14652318,-0.028886197,0.100002944,-0.036807276,-0.1763311,-0.054142434,-0.025082422,-0.062191322,0.052138254,-0.056094185,-0.20640357,0.090951204,0.18472314,-0.11481947,-0.36061886,-0.09132359,-0.11821206,0.09552991
"Find X, any form",0.034044288,0.028516192,-0.29071793,0.20731355,0.070329584,-0.2726499,0.21463075,0.0059018717,0.21185751,0.03408677,-0.075688064,0.0023880743,0.097569495,0.32784763,0.08267403,-0.0950478,-0.20539743,0.11450423,0.010173411,0.20155382,-0.020745499,-0.13384119,0.04200886,0.21711427,0.08031338,0.109189205,0.03544681,-0.10213096,0.09835204,0.09527033,-0.11787138,0.16978179,-0.19026384,-0.14481413,-0.071277186,0.19111644,0.14995047,0.026051652,-0.12809436,0.123519585,0.17298187,0.02165592,0.17712878,-0.03049109,-0.16797766,-0.22727112,0.086746566,-0.014977043,-0.011450889,-0.040490642
"Find X, negative slope",-0.05124197,-0.121568054,0.20196855,0.18551943,-0.21037139,0.016017538,-0.103476,0.20553617,-0.10400916,0.10225571,0.117720254,-0.028611286,0.1960576,-0.08394711,0.15589589,0.029417433,-0.08479786,0.056672424,0.21088065,0.15599118,-0.06892836,0.18231712,0.020577328,-0.07319668,-0.14985721,-0.13566235,0.3961027,0.09622444,0.28927183,-0.080866046,-0.023849519,0.06868624,0.1191822,0.06961751,0.091076836,0.06160799,-0.13875839,0.22299598,-0.096404865,-0.10391725,-0.05503176,-0.055475224,0.13195533,0.1146,0.17260286,0.06340683,-0.05699837,0.23493977,-0.086272724,-0.14576977
"Find X, positive slope",0.0078419475,-0.22031476,0.18303809,0.21080543,-0.1383589,-0.105601005,-0.11288236,0.1618915,-0.07530938,0.11556427,0.040922515,-0.11931481,0.20440322,0.015504574,-0.19884905,-0.08212077,0.057065323,0.33667237,0.11935292,0.16031541,-0.054233305,0.24338016,0.016364105,0.122349806,-0.116607234,0.2225944,0.055195384,-0.12071547,0.14869793,0.14828576,-0.034229003,0.14831021,0.015706927,0.007547338,0.00028216085,0.16540551,-0.13074692,0.04159654,-0.31512552,0.14836152,0.08985545,0.04336327,0.07591348,-0.006676707,-0.02520716,-0.012258943,0.06270969,0.09272966,-0.28265914,-0.14898336
"Find Y, Simple",0.09247891,0.09671072,0.018009579,-0.04352584,0.003160412,-0.20303118,0.027985817,0.23626995,0.1461407,-0.011859371,-0.15782073,0.0127809625,0.11431955,0.05096306,-0.121822715,-0.12119365,-0.2932779,0.052197676,-0.12437994,-0.1383526,0.19472077,-0.062379904,0.4266332,-0.07152702,-0.04425618,-0.06447679,-0.19810322,0.22313336,-0.033517364,0.13965997,0.24734344,-0.14920838,-0.03501391,0.09997298,0.108793944,-0.00702586,-0.012376391,-0.008431989,0.22886087,0.0053361133,-0.031200582,0.046474643,0.15445462,-0.04870382,0.040222894,0.03684382,-0.30990466,-0.03509877,0.10439001,0.15007883
"Find Y, any form",0.048396103,-0.27402338,-0.021742932,0.17523134,-0.09483523,-0.032820486,0.037785374,-0.0046190517,0.19066802,-0.13240114,0.011026373,0.05093573,-0.0067585087,-0.014425337,0.20318508,-0.2103841,0.019597352,0.049858373,-0.04894493,0.1417849,0.12584282,0.028392717,0.15911365,0.11781433,-0.09308813,0.060173128,-0.0144099165,-0.18770166,0.012785031,0.21424748,0.19803627,-0.11493116,-0.11895518,0.06527623,0.068483286,0.1684319,0.09054971,0.1769254,-0.18315016,0.18988675,0.26008058,0.078592986,0.13614611,0.16497141,-0.08086219,-0.29171407,0.1148073,-0.35145533,0.031743404,-0.023556449
"Find Y, negative slope",0.1374395,0.16914003,-0.035861902,0.07537394,-0.15264131,0.03202911,0.006096018,-0.04687781,-0.038293757,-0.18515554,0.028049432,0.35873768,0.07910325,-0.05394085,-0.06553161,0.002907825,-0.074864164,0.05561144,0.27708468,-0.10482708,0.21470016,-0.08273852,0.25389892,-0.07496175,-0.13973016,0.21423621,0.17362067,0.11566679,0.28576216,0.04273827,0.21242718,-0.07952027,-0.16642739,0.15174627,0.17002927,-0.0038936376,-0.06125966,0.20315172,0.06376243,-0.036115106,0.02702733,-0.074995644,0.14053267,-0.03332787,-0.044927776,0.2639387,0.061638378,0.13625515,0.15599212,-0.035638005
"Find Y, positive slope",0.08239887,0.100682974,0.101771034,0.1090267,-0.035647836,-0.07840705,0.10088841,0.036094096,-0.19736996,0.042337716,-0.08142195,0.12766026,0.15099885,0.073757924,-0.18657842,-0.14627597,0.09053394,0.27500504,0.2781579,0.101071574,0.15311266,0.0472065,0.16784205,0.08577732,-0.014125626,0.20225212,0.015167479,-0.08939497,0.24646279,0.09804774,0.04583143,0.21636716,-0.21934345,0.019613381,0.033322707,0.3051857,-0.1537825,0.05563059,-0.15251029,0.081197105,-0.12908687,0.10536151,0.20320559,-0.068385765,-0.11822551,-0.03224281,0.15506689,0.054542888,-0.27347174,-0.051920973
Find average of x-coordinates,0.13012525,-0.14642465,0.042564128,0.019806346,-0.098446615,-0.28240746,-0.26961243,-0.18100609,-0.06274496,-0.19035847,0.028536484,-0.14399916,-0.15792885,0.09745889,-0.15365021,-0.0623355,-0.28137276,0.0033089553,-0.087326296,-0.17466098,-0.072082534,-0.043746192,-0.024555152,0.08259725,0.1496292,-0.01083762,-0.14171441,0.110593334,0.18407653,0.20635226,0.11206442,0.09504351,-0.13815483,0.08395823,-0.05694205,-0.052596934,-0.18543829,0.021795211,0.13830586,0.04087421,-0.018377986,0.04171421,-0.21304828,-0.24361862,-0.29776108,0.028871866,0.002796792,0.05217534,0.25344685,0.07110459
Find average of y-coordinates,0.13112567,-0.16303453,0.046799857,0.009473518,-0.114484414,-0.2669415,-0.28950492,-0.19313908,-0.05902222,-0.18912359,0.03850387,-0.13200673,-0.1605354,0.08879971,-0.15414809,-0.08128186,-0.26962078,0.015223288,-0.08662666,-0.17218791,-0.06171826,-0.040161286,-0.015412719,0.077773295,0.14813618,-0.0034598361,-0.13473897,0.10322881,0.1813308,0.21433167,0.10047126,0.095228374,-0.12942839,0.086106464,-0.054018468,-0.038787954,-0.16893521,0.01924213,0.14773835,0.039007995,-0.020325925,0.029899655,-0.21025498,-0.2587586,-0.2971406,0.045965463,-0.010816174,0.037833273,0.2537737,0.07792403
Find coordinates of point C,-0.08355063,-0.1262084,-0.22665836,0.0046736486,-0.21280088,0.012878653,-0.26757443,-0.028336551,-0.07495837,0.039741527,0.13258924,-0.33062404,-0.030710189,-0.13558699,-0.024081491,-0.0734629,-0.1954797,0.010867438,-0.08097329,-0.07736169,0.2824696,-0.17789368,-0.20456025,-0.00050125015,0.06686496,-0.02445443,0.020246036,0.31426525,0.13798138,0.059626672,0.064285435,0.11993621,-0.1192652,0.15118153,-0.0508215,0.038965683,0.15545799,0.006310432,0.03394915,0.11966438,0.01362217,0.08230628,-0.25761348,-0.060172085,-0.23460606,0.03915149,-0.09747253,-0.2053006,-0.070200875,0.16730419
Find difference of x-coordinates,-0.02271989,-0.0070768385,0.017062632,0.11822349,-0.019828895,-0.28181127,-0.2675208,-0.067294136,-0.082807496,0.16625583,0.09104998,-0.038634766,0.00285848,-0.2535514,0.065715834,-0.17576492,-0.17418042,-0.040039107,-0.037377838,-0.12154323,0.07446598,-0.095458634,-0.24110268,0.18771484,-0.07687248,-0.056024984,-0.08076995,0.23472537,0.045016106,0.2582803,0.063398056,0.17723139,-0.049118772,0.33448434,-0.04806845,0.10811723,-0.042228363,0.17495328,0.17545834,0.08317635,-0.051312678,0.026093334,-0.22543198,-0.03252732,-0.21758622,-0.101321034,-0.045622848,0.17596954,0.09027324,0.045984525
Find difference of y-coordinates,-0.022354806,-0.0060911225,0.03544969,0.15126942,-0.017777814,-0.2836543,-0.26620635,-0.076685086,-0.09452072,0.14545591,0.11119985,-0.023143759,0.005498725,-0.25120533,0.057684,-0.17582035,-0.15977238,-0.023870306,-0.021443998,-0.11556151,0.07821991,-0.10709145,-0.23916014,0.19369605,-0.0850602,-0.05782532,-0.07283327,0.23495768,0.048292097,0.26500204,0.06525683,0.1897165,-0.045458503,0.31807837,-0.049517766,0.108187616,-0.024712235,0.16360955,0.18234429,0.10739362,-0.037701588,0.025601324,-0.23131783,-0.01911942,-0.21489939,-0.0878751,-0.0709858,0.16523345,0.08023815,0.05595582
Find hypotenuse in context,-0.013007466,0.20631346,-0.06408369,-0.045283597,-0.10813473,-0.10604544,0.023424823,0.21055412,-0.049436327,0.32633305,-0.04174857,-0.0022944114,-0.05742632,-0.43820146,0.17619528,0.001047181,0.10490496,-0.06986942,0.019698119,-0.23494954,0.2057981,-0.12183633,-0.20342632,0.13144523,-0.024353787,0.106733665,-0.0048219287,0.0469019,-0.17074808,-0.015584604,0.04954395,0.09619995,-0.017183753,-0.14577827,-0.10823787,0.09296438,0.15687646,-0.042181157,-0.008272754,0.13959138,0.033981945,0.047233734,-0.14621001,0.15235414,-0.005338968,-0.10438792,-0.041320197,0.29948586,-0.03347709,0.25361735
Find hypotenuse out of context,0.010893779,0.12757462,-0.0019518062,0.015694885,-0.18508075,-0.17782027,-0.10492931,0.072557144,-0.09236344,0.21803635,0.013108562,-0.010743257,-0.09864195,-0.3813494,0.12057948,-0.060755588,0.08114591,0.06876057,0.035210934,-0.2522925,0.21013656,-0.16996408,-0.22131598,0.092910856,0.057682503,0.20507817,-0.051218532,0.12506112,-0.17698489,-0.014523533,0.06540931,0.11975426,-0.11323419,-0.046549182,-0.05162822,0.10028086,0.17755009,-0.08614178,0.018521523,0.15357381,0.104526035,0.03506256,-0.19981855,0.05608085,-0.029478956,-0.097730614,-0.08388724,0.31270167,0.012208622,0.2993264
Find leg in context,0.054188006,-0.3639472,-0.21733394,-0.06990151,-0.12874228,0.09304275,-0.046967268,-0.12552457,0.09760933,-0.22782049,-0.25997287,-0.19266944,-0.021775303,0.051060174,-0.055078357,0.048668545,-0.16717607,-0.0076391357,-0.07241045,-0.050107587,-0.147264,-0.16093874,-0.114073716,-0.1507752,0.05620551,-0.14406937,-0.059604228,0.38894346,-0.08652274,-0.062460195,0.034892697,0.0066100764,-0.042229533,-0.082656816,-0.025379539,0.14435363,-0.017714169,0.15111433,-0.1191091,-0.10933804,-0.03283378,-0.063463,-0.067336,-0.17572471,0.11935885,-0.127064,0.28402323,-0.14587356,-0.17684337,0.025737314
Find leg out of context,0.044270307,-0.31209156,-0.17415711,-0.060421582,-0.115515955,0.0817037,-0.05078118,-0.13856933,0.104347035,-0.25414175,-0.27585623,-0.13902956,0.022662243,0.10030369,-0.05483533,0.054968107,-0.12194738,0.06429135,-0.0614772,-0.03417523,-0.17862414,-0.14463547,-0.14588924,-0.13545199,0.059368934,-0.07729925,-0.18396483,0.40162298,-0.06804288,-0.1178785,-0.009501179,0.013401813,-0.025050823,-0.049398534,0.015130175,0.155291,-0.06246638,0.16909784,-0.116966374,-0.1470609,0.03797857,-0.07382059,0.0336759,-0.15890509,0.16709752,-0.12648354,0.2387557,-0.12392327,-0.22958022,0.004918684
Find length of horizontal leg,-0.08294855,-0.15313114,-0.20459762,0.00841456,-0.22065786,-0.00073549605,-0.292151,-0.017987764,-0.09021376,0.0136069935,0.1605403,-0.35342243,-0.04121549,-0.12719737,-0.023258882,-0.08071132,-0.14972654,0.031006465,-0.07354348,-0.07239942,0.26570424,-0.1610379,-0.1540908,-0.0017319967,0.0830147,-0.015521224,0.032141745,0.2961415,0.1481889,0.0751955,0.06450348,0.10363694,-0.11711566,0.16917348,-0.037654653,0.021467846,0.13873404,0.0042806356,0.055149287,0.1325495,0.001719915,0.06793297,-0.23534872,-0.09962966,-0.27481884,0.06670682,-0.09391237,-0.22263974,-0.027650958,0.15360588
Find length of vertical leg,-0.11587871,-0.14733729,-0.20814358,0.006293827,-0.21582267,-0.01048408,-0.27931765,-0.024176385,-0.07892886,0.029810054,0.15259628,-0.34234932,-0.034392577,-0.10695695,-0.00559243,-0.07111533,-0.14859973,0.042477597,-0.09129155,-0.08118477,0.26138258,-0.18375725,-0.1812862,0.0047189784,0.07288136,-0.008761821,0.020598335,0.31620064,0.15229465,0.0814634,0.046848334,0.1156583,-0.11800486,0.15460956,-0.05637126,0.044517823,0.1526013,-0.016183162,0.036676288,0.13782185,0.004131818,0.07847241,-0.23999028,-0.08751689,-0.24640785,0.06726617,-0.09166207,-0.21734843,-0.022263292,0.16192567
Find length using points across quadrants,-0.07430094,-0.12341837,-0.23041129,0.009617168,-0.26004025,0.023827184,-0.2710155,0.023054892,-0.08294381,-0.0098767225,0.14067814,-0.3213955,-0.010553786,-0.096635886,0.00064510485,-0.07116458,-0.18872526,0.024118232,-0.11675489,-0.08148371,0.2734289,-0.11771378,-0.12058028,0.030796157,0.068105035,-0.017759154,-0.018726394,0.28664544,0.14412299,0.07911,0.015675472,0.13024302,-0.15066016,0.10921441,-0.059298858,0.023460543,0.12782323,0.0036055332,0.059201766,0.16334756,-0.01031517,0.07717178,-0.22866589,-0.11780683,-0.3010183,0.06795868,-0.08767844,-0.2677963,0.0412434,0.11505356
Find length using points in quadrant 1,-0.07026168,-0.11915176,-0.21801887,-0.0044086333,-0.2537904,-0.024618313,-0.2768604,-0.058164325,-0.050204743,0.0007527348,0.1489952,-0.3465462,-0.09759494,-0.16192661,-0.05632144,-0.10969212,-0.12601785,0.0172843,-0.07143689,-0.10444927,0.23554258,-0.17516541,-0.17103225,-0.05440537,0.045923322,-0.011882876,-0.00974042,0.33580124,0.1185311,0.06969824,0.09596756,0.13085288,-0.08575979,0.16623168,-0.06354372,0.047142215,0.13702759,0.022137063,0.057731144,0.09698071,0.018316131,0.106693335,-0.23688385,-0.126248,-0.22162949,0.048807546,-0.047225866,-0.21030521,0.026064085,0.16100161
Find length using points in quadrant 3,-0.09679471,-0.16829085,-0.23697463,0.018822873,-0.23794664,0.020293176,-0.21454401,0.011613511,-0.08817918,0.05040682,0.156124,-0.33253255,-0.021672124,-0.15052941,-0.033598337,-0.104062125,-0.10455228,0.0510477,-0.057107165,-0.071233094,0.26417115,-0.17882738,-0.19638756,-0.014524593,0.038333595,-0.016480574,-0.00044864375,0.27187946,0.14282773,0.043593787,0.080878146,0.14341033,-0.11480218,0.16889948,-0.008749457,0.06471449,0.1652259,-0.006811041,0.046398617,0.17494369,-0.032515023,0.11291475,-0.23435457,-0.043421082,-0.23813866,0.040800493,-0.12312838,-0.24351601,-0.017412847,0.15790689
Find length using points in quadrants 2 or 4,-0.065639585,-0.11774949,-0.170926,0.009144536,-0.23256771,0.047243666,-0.23962098,-0.018814567,-0.06599038,0.044141073,0.1407866,-0.3082806,0.011845837,-0.14161594,-0.0080236,-0.12689468,-0.13914149,0.06869987,-0.021760225,-0.076566555,0.3341364,-0.15370362,-0.22345664,0.008335879,0.056812577,-0.027089546,-0.03457114,0.30274716,0.157558,0.08899198,0.01590082,0.10288696,-0.13636568,0.18457463,-0.02399197,0.03877363,0.11161257,0.0257442,0.08212965,0.14440869,-0.0061746556,0.066334255,-0.2732613,-0.004272572,-0.26374272,0.08056152,-0.13207187,-0.18734281,-0.0535684,0.13702728
Find means and extremes solution using difficult numbers,-0.22918506,-0.21735099,-0.099979505,0.16456112,0.08513144,-0.13119762,-0.1551843,0.14887868,-0.0070483093,-0.15136299,0.20080996,0.106531404,-0.11733377,-0.09096187,-0.19726609,0.097494185,0.07711026,0.056260433,-0.1666537,0.24600278,-0.003489401,0.07684079,0.00031374843,-0.060648724,-0.07313589,-0.12837535,-0.1744843,-0.047713876,-0.1557257,-0.082900405,-0.048359383,0.07662625,-0.0706336,-0.0921194,-0.026040705,-0.0008293374,-0.11624193,0.17233148,-0.009663422,-0.35522783,-0.023858087,-0.1848834,0.043654516,-0.38740095,-0.05760558,-0.044333283,-0.07445113,-0.031428736,0.25353274,0.00019398305
Find means and extremes solution using simple numbers,-0.19056118,-0.16083649,-0.13015419,0.19521499,0.17873596,-0.19457495,-0.101638734,0.10257768,0.09515375,-0.18482658,0.13390604,0.08348656,-0.18746863,-0.011996738,-0.22629683,0.24549977,0.06596071,0.06793948,-0.0009720043,0.12587748,0.0076680616,0.12578222,0.06555073,-0.042454414,-0.0011407214,-0.17640984,-0.21631753,-0.008715639,-0.18564129,0.00045974864,-0.0853227,0.14663583,0.03927954,-0.08556983,0.039969977,0.1545807,-0.26546943,0.16907737,0.0746471,-0.17358638,-0.08906663,-0.26885074,0.032010242,-0.27709946,-0.13308026,0.08952927,-0.105102025,-0.009626063,0.15611628,0.028546032
Find midpoint of horizontal or vertical line,0.13952775,-0.19329366,0.043701306,0.0021118515,-0.07867185,-0.28069606,-0.27562153,-0.18988192,-0.04646383,-0.1963333,0.040294103,-0.119765565,-0.15611927,0.09352309,-0.15519482,-0.06275037,-0.23279637,0.03381704,-0.05831766,-0.18122281,-0.085707635,-0.049630404,-0.037566252,0.03780423,0.14353696,0.029682836,-0.13101628,0.106805295,0.15068299,0.2115469,0.08845494,0.07903943,-0.16110602,0.078818016,-0.049267292,-0.054711867,-0.1868496,-0.002081337,0.15012065,0.032880664,-0.017445533,0.03773617,-0.20933339,-0.26334757,-0.28829542,0.05855228,-0.031156465,0.053043667,0.28521872,0.089006126
Find midpoint using points across quadrants,0.14695609,-0.18446554,0.058065135,0.030631026,-0.06441677,-0.2794741,-0.2732571,-0.17853487,-0.06630462,-0.20274834,0.035184916,-0.17117453,-0.15315695,0.09154388,-0.17528452,-0.089195415,-0.2556197,0.029609604,-0.058876686,-0.15301277,-0.0585636,-0.05283209,-0.026274377,0.042740934,0.15117346,0.019619767,-0.15725204,0.1146736,0.17189349,0.2162843,0.10646182,0.08838536,-0.17042913,0.096007906,-0.01335786,-0.028087161,-0.18121068,0.022276005,0.12618205,0.027629182,-0.018623248,0.03733321,-0.18647741,-0.25589478,-0.27812085,0.023996364,0.004415058,0.062063348,0.2555899,0.08894885
Find midpoint using points in quadrant 1,0.12480552,-0.150694,0.058006078,-0.0071683587,-0.116121285,-0.2601482,-0.3010944,-0.21667857,-0.07915999,-0.21908547,0.056000672,-0.15562442,-0.18901403,0.106376305,-0.14811696,-0.054977026,-0.2732497,0.03644065,-0.067839965,-0.13782915,-0.04757663,-0.0249132,-0.018297734,0.07727588,0.1327679,-0.0023956932,-0.14036457,0.098528184,0.1708655,0.20409435,0.10224911,0.06462213,-0.13111323,0.13109255,-0.0718138,-0.035256103,-0.17275563,0.017356282,0.18026115,0.047347248,-0.021954892,0.0033082815,-0.19049807,-0.23260008,-0.29345974,0.06106476,-0.008783751,-0.0017655429,0.23457447,0.055718746
Find midpoint using points in quadrant 3,0.1288047,-0.16214083,0.06849085,0.031890184,-0.10443397,-0.24030289,-0.29260117,-0.21320449,-0.07010852,-0.19360302,0.059619352,-0.1359548,-0.18090273,0.087324865,-0.12585707,-0.0892759,-0.23006499,0.035830896,-0.08277613,-0.1554302,-0.07990057,-0.037601903,0.008791674,0.09287266,0.14533944,-0.006645283,-0.13753097,0.09487805,0.1874083,0.22275914,0.114234805,0.100673504,-0.16897595,0.12581664,-0.05815097,-0.04113345,-0.16363473,0.024273457,0.14999841,0.025440956,0.028830705,0.033028606,-0.20861582,-0.22785296,-0.32076448,0.082587644,-0.013113916,0.0035448766,0.23256175,0.055186097
Find midpoint using points in quadrants 2 or 4,0.11804853,-0.1549453,0.03919483,-0.011946996,-0.1112941,-0.2557337,-0.30350646,-0.17815004,-0.042083196,-0.21843241,0.0072092027,-0.1632853,-0.17388943,0.067306906,-0.14362404,-0.07589343,-0.26229084,0.037085027,-0.08408179,-0.15612906,-0.05806696,-0.025320817,-0.01893944,0.0793845,0.15710157,-0.01561794,-0.12975387,0.08774338,0.17861463,0.20277014,0.09413665,0.08890157,-0.16539858,0.094679125,-0.055967502,-0.043693107,-0.17800486,0.057197917,0.1741819,0.042934705,0.014501194,0.03359882,-0.19947173,-0.228759,-0.33368737,0.041753087,-0.0062846644,0.011073741,0.23049459,0.038830437
Find negative square root,0.36145297,-0.07623309,-0.1874918,0.080788605,0.097316734,0.041137032,0.25203004,-0.04117931,0.0049632294,-0.04644836,0.059446268,-0.002140359,0.03327866,-0.021359233,0.058227774,-0.113752425,0.16532104,0.06841977,-0.08203487,0.041581806,0.29583564,0.026941644,0.012988938,-0.22161788,0.16575405,0.0073683513,0.08391461,0.3106533,-0.025222644,0.1406581,-0.008771934,0.07569239,0.025523193,-0.20092635,-0.013716949,0.19391899,-0.18806231,-0.019219473,0.004461269,-0.32355854,-0.09816242,-0.03930062,-0.11191691,-0.010292306,-0.01669654,-0.16991124,0.062952645,0.19732293,0.05222992,0.26213804
Find positive square root,0.35168052,-0.07741442,-0.19672868,0.079823725,0.10124528,0.03821716,0.2598376,-0.044247013,0.0028294509,-0.051228452,0.07192728,0.006729746,0.023491953,-0.02036892,0.041950595,-0.11338001,0.16625665,0.0661132,-0.07747214,0.046846796,0.29022354,0.022907984,0.017476505,-0.22928676,0.16062233,-0.0033471922,0.06972555,0.30810526,-0.009797087,0.14040084,0.0007869994,0.059177883,0.042096157,-0.21373454,-0.0014166681,0.2080943,-0.16280684,0.008048758,0.009813774,-0.32838947,-0.106309734,-0.03873016,-0.13119471,-0.019171217,-0.022617023,-0.16376558,0.06509655,0.20067722,0.05204775,0.25236237
