skill,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Find average of x-coordinates,0.003203281,0.06559957,0.037924223,-0.11437604,-0.09339127,-0.16629492,0.07097051,0.040921435,0.11630464,0.23339787,-0.048789173,-0.04996307,0.16455744,0.1457588,-0.013444025,-0.0046790303,-0.1965092,0.06091005,0.2680966,0.10140402,0.20395073,0.13270047,-0.10674004,-0.12121558,0.097031526,-0.18835951,0.19614963,0.18869397,-0.08661568,-0.20700459,0.109482266,-0.19315773,0.034198955,0.005165609,-0.097394265,0.16951452,0.0030346178,0.103595786,0.28202814,0.18029822,0.15996674,-0.32911554,-0.01442373,-0.15566148,-0.021754198,0.09006557,-0.15457802,-0.07837957,-0.08160383,-0.1498017
Find average of y-coordinates,0.0025046072,0.05060394,0.015175503,-0.11104886,-0.10302581,-0.16633011,0.09256807,0.045648713,0.11737298,0.20732413,-0.048759233,-0.09106197,0.13503268,0.13545388,-0.027646612,0.009029707,-0.19799264,0.07075937,0.27975947,0.11052422,0.21774158,0.15609512,-0.10232456,-0.10080298,0.12240325,-0.16982572,0.19195588,0.15420425,-0.10412214,-0.17956777,0.08685585,-0.17403802,0.04352402,0.019259797,-0.08634424,0.18258521,-0.020228246,0.089730866,0.29651752,0.18612115,0.12708205,-0.3384764,-0.022151971,-0.17924798,-0.029253468,0.11743699,-0.15620027,-0.101743214,-0.07634535,-0.16115175
Find coordinates of point C,-0.17917874,0.09876791,-0.0060299495,0.06374848,0.16942258,0.02606447,-0.045026466,0.22577015,-0.21153487,0.11391327,0.012663265,-0.11693682,0.25551724,0.12395524,0.090375334,0.07372393,0.07369925,0.22439627,-0.021805286,0.028369302,0.24000546,-0.08188678,-0.00736951,-0.15950315,-0.02125904,-0.17392075,0.3434147,-0.10192217,0.10592659,-0.26705155,0.12777644,-0.1858157,0.023540504,-0.04075661,-0.03346887,-0.100451365,0.097285,0.097858734,0.13287161,0.05820566,0.06951385,-0.25008386,0.018693594,0.06658537,-0.12060768,0.13939811,-0.0425162,-0.1343687,0.16908158,-0.24179257
Find difference of x-coordinates,0.15753566,0.038895287,-0.06527435,-0.022155512,0.07037171,-0.18470207,-0.009234156,-0.06926909,-0.17576636,0.24104352,0.07084123,0.06943978,0.4164765,0.108535245,-0.16206181,0.018273018,-0.040779825,0.05640792,0.13855484,-0.023947963,0.16307892,0.12601481,-0.09397001,0.013812832,0.01364923,-0.18312459,0.34706464,0.043495934,-0.0071533616,-0.37829956,0.13887484,0.012047466,-0.06548899,0.10108211,0.026860168,0.1987967,-0.018701894,0.16968843,0.045243703,-0.09715762,-0.15876062,-0.20760508,-0.10241645,-0.06848362,-0.16241564,-0.0014846455,-0.09401329,-0.062052686,0.03396724,-0.021054737
Find difference of y-coordinates,0.1416573,0.062016625,-0.04031722,-0.025777623,0.096903935,-0.18191454,-0.0230238,-0.072824314,-0.16506018,0.25585172,0.047955062,0.10858137,0.41642058,0.11191297,-0.13008603,0.014165014,-0.04785509,0.045831196,0.16546117,-0.025612174,0.1480638,0.099996954,-0.13458979,-0.036975734,0.012813888,-0.19843742,0.3644831,0.075287424,0.013713229,-0.3767654,0.14711529,-0.01796352,-0.061438307,0.068087235,0.00433397,0.20493461,0.0071059554,0.18055029,0.024274973,-0.09026376,-0.11708369,-0.23670463,-0.093256526,-0.03171585,-0.11242762,-0.0053630364,-0.049848862,-0.048157837,0.019664574,-0.022970963
Find hypotenuse in context,-0.36824733,0.18904915,0.048011262,0.005005477,0.13395604,-0.043961514,-0.06541767,0.24182819,-0.22929305,-0.04534719,-0.004800757,-0.07450254,0.16407453,0.08059712,0.15860885,0.20833384,0.05187122,0.14220682,-0.14413223,-0.083056904,0.079847336,-0.19364068,0.0055229776,-0.18117493,-0.034529466,-0.15898167,0.3101502,-0.12544763,0.083311,-0.25531256,0.155176,-0.0347498,-0.04117025,-0.059960965,0.004172958,-0.18290465,0.09433124,0.021423342,0.13911383,-0.013417287,0.07457923,-0.116025776,0.02515575,0.16538313,-0.077295326,0.10634454,0.12124779,-0.10713974,0.18324456,-0.16333973
Find hypotenuse out of context,-0.26054478,0.17372657,0.08656179,-0.026611898,0.19068056,-0.19462167,-0.07760356,0.1311734,-0.13201495,-0.03704569,-0.11925474,-0.074657105,0.14291798,0.04588354,0.057641312,0.13983865,-0.0009672108,0.16410464,0.12966359,0.059458643,0.10806553,-0.17609105,-0.170194,-0.23158205,-0.015551935,-0.21134861,0.3583424,0.010579684,-0.014957803,-0.28780505,0.094104156,-0.043766163,0.014962001,-0.13063315,-0.053069346,0.008729654,0.07736638,0.118027985,0.1154446,0.030717593,0.14992161,-0.31677637,-0.09325657,0.1286725,0.037994858,0.15197513,0.114107616,-0.1230416,0.084219545,-0.10102922
Find leg in context,-0.24136801,0.18764974,-0.026065283,-0.030097261,0.18656956,-0.1271499,-0.02677081,0.1806495,-0.17941141,-0.060693406,-0.05753331,-0.09734225,0.1555757,-0.038725156,0.043740842,0.057364196,0.023553096,0.1818702,-0.061111107,0.012074971,0.13631491,-0.1626793,0.018997148,-0.26198876,-0.023103995,-0.1492949,0.23874961,-0.06386656,0.063178904,-0.3904905,0.11446911,0.003503555,-0.043883786,-0.021602347,-0.15337993,-0.06068498,0.09998718,0.011674868,0.1979321,0.09815489,0.038948424,-0.2833063,0.046020314,0.18572007,-0.06067308,0.0983612,0.05250627,-0.16812181,0.26117495,-0.12836295
Find leg out of context,-0.28318083,0.17885263,0.035463344,-0.030332994,0.15947405,-0.23567162,-0.10669576,0.18481988,-0.17277643,-0.089274645,-0.12048007,-0.18412957,0.107124925,-0.0634837,-0.0022023066,0.08703265,-0.037826706,0.20584463,-0.009988685,0.02348514,0.12132918,-0.19394757,-0.07753357,-0.23394136,-0.011463288,-0.24466011,0.27358866,-0.044259217,-0.01971209,-0.28811458,0.11463457,-0.06376264,0.0025340558,-0.067280516,-0.11629612,-0.037667926,0.12114114,-0.00034564757,0.1525366,0.04869837,0.057648126,-0.29707748,-0.005861979,0.18092616,0.022038965,0.12733883,0.077072114,-0.120734,0.17688893,-0.04711562
Find length of horizontal leg,-0.19319567,0.10301771,-0.041397985,0.095329106,0.13783288,0.00013821611,-0.015949704,0.22600764,-0.18021934,0.09501292,0.009814892,-0.18070942,0.25174254,0.11492614,0.07588404,0.09219089,0.08224606,0.20695992,-0.022753054,0.059441715,0.2575772,-0.067658715,0.002496649,-0.1391593,0.009252428,-0.18760452,0.343046,-0.15519498,0.07056067,-0.23762491,0.1278616,-0.1754972,0.06437165,-0.022689322,0.005937927,-0.103236444,0.08661387,0.10502436,0.12128013,0.044359215,0.042570878,-0.24770342,-0.013691548,0.054705434,-0.120416775,0.18110599,-0.056937873,-0.16035177,0.18439558,-0.22154674
Find length of vertical leg,-0.203788,0.12767377,-0.029499482,0.09068855,0.14824313,0.030892318,-0.038110692,0.22560047,-0.19561338,0.10512331,0.03645448,-0.15290259,0.25364572,0.1266108,0.0899979,0.098868914,0.09725923,0.20742379,-0.039867397,0.042469446,0.23743953,-0.07521235,-0.005943365,-0.1456013,-0.011901836,-0.18903129,0.34755397,-0.15342422,0.085375674,-0.20688957,0.14330749,-0.18885393,0.04950208,-0.03834459,0.01781523,-0.13908887,0.09786809,0.10361243,0.12378399,0.02733425,0.06707863,-0.2197365,-0.00011500043,0.064186476,-0.11698705,0.17253998,-0.021212714,-0.13092005,0.18403013,-0.21931526
Find length using points across quadrants,-0.26679084,0.1039856,-0.04912818,0.017121948,0.035908926,0.024380451,-0.044510834,0.27832115,-0.15918802,0.07737308,0.005482852,-0.14082007,0.19523473,0.12297922,0.0926281,0.09755432,0.09926249,0.24414313,-0.041875623,0.028532835,0.29478636,-0.01317784,-0.01527026,-0.104607224,0.008776611,-0.18894581,0.28085035,-0.19454917,0.06049786,-0.1394491,0.1400896,-0.2256707,0.085473865,-0.063643724,0.057229456,-0.14414778,0.12963405,0.12591508,0.17939335,0.046652555,0.10222744,-0.15676683,0.0059644855,0.015912777,-0.14646901,0.21060236,-0.018430658,-0.13339455,0.14565721,-0.228283
Find length using points in quadrant 1,-0.17095071,0.1217739,-0.028702904,0.09414298,0.18311234,-0.009139793,-0.040271983,0.201382,-0.1680014,0.10938126,0.03979056,-0.18033642,0.20315608,0.12849228,0.08217975,0.1383344,-0.0032420857,0.20051517,0.0008959062,0.033186432,0.25430322,-0.06151336,0.042577405,-0.13450283,0.044783182,-0.17757712,0.33137432,-0.09266859,0.062526956,-0.2757913,0.10482082,-0.117781535,0.08811096,-0.031780913,-0.034978822,-0.06435071,0.054059174,0.07750871,0.2044236,0.07686344,0.03970212,-0.28734347,-0.0032880106,0.051320694,-0.13990232,0.15649247,-0.06734411,-0.20300041,0.14182936,-0.24204673
Find length using points in quadrant 3,-0.22795554,0.15924324,-0.008845559,0.07371461,0.18538342,0.013484485,-0.08957105,0.2278592,-0.1853598,0.07097967,-0.029725274,-0.12924905,0.21079932,0.07252844,0.0936028,0.09675406,0.09244682,0.2390186,-0.08017765,0.051250756,0.2124965,-0.08689882,-0.056019172,-0.16406198,-0.034352496,-0.20677157,0.34022596,-0.10837781,0.117197216,-0.19938853,0.11246115,-0.17601399,0.069850534,-0.09502297,-0.0070442874,-0.09839427,0.11488064,0.14000331,0.1013323,0.02566378,0.06758405,-0.23916183,-0.007941806,0.14159535,-0.103335865,0.169329,-0.010732538,-0.14580788,0.15824378,-0.19186945
Find length using points in quadrants 2 or 4,-0.13086575,0.06639132,-0.019003153,0.047539048,0.09672999,-0.0413493,-0.04719844,0.22702233,-0.21870612,0.065761924,-0.039422274,-0.15443203,0.27097568,0.07464808,0.00012383708,0.0750814,0.102873914,0.22376364,0.009891116,0.05038745,0.27168941,0.012546415,-0.04609661,-0.059427135,-0.018205537,-0.18580253,0.41433942,-0.11472887,0.08858148,-0.20069282,0.102450535,-0.14199762,0.041112673,-0.06938339,0.076896675,0.035994016,0.09173805,0.15723607,0.12328921,0.07203771,0.020543598,-0.21446067,-0.094610445,0.05870905,-0.17487396,0.1971022,0.013365573,-0.17941776,0.16616635,-0.2279297
Find means and extremes solution using difficult numbers,-0.18788786,0.014339009,-0.20300527,0.051443066,-0.17264687,-0.017322198,0.21791585,-0.1698685,0.25067198,0.101755984,-0.09034836,-0.05715549,-0.15695566,0.06563933,0.14888564,0.25591722,-0.18961951,-0.11394427,0.22971185,-0.0062168348,0.19162901,0.117065065,-0.0022580184,0.065345876,0.31320173,-0.006971739,0.07090106,0.023042582,-0.073268674,-0.03836004,0.022759851,0.1723701,0.1472894,0.04529073,-0.03342348,0.14143711,-0.096174724,-0.10353789,0.2354716,0.13104269,0.042017568,-0.20176926,-0.032213982,-0.0070413244,0.010745345,-0.01704992,-0.054945335,-0.19941738,-0.30253604,0.0019649686
Find means and extremes solution using simple numbers,-0.26743293,0.0020607768,-0.077277765,0.0039342972,-0.09267041,-0.03474066,0.09984567,-0.073431574,0.26784056,0.13374081,-0.035408407,-0.067146234,-0.10986781,0.1795583,0.26339662,0.29471585,-0.1326906,-0.13778037,0.26055676,-0.0654841,0.15003526,0.07884269,-0.09096586,0.023906196,0.31891742,0.013560626,0.100075625,0.065638,-0.13493378,-0.0071670054,-0.02814991,-0.01497125,0.17328121,-0.011973772,0.0046793637,0.07076847,-0.024627846,-0.07153763,0.2198119,0.14484124,0.19966656,-0.16991612,0.0023682085,-0.011726155,0.042483997,-0.02292298,-0.09570331,-0.1619424,-0.31863618,-0.034925744
Find midpoint of horizontal or vertical line,0.033066083,0.049987655,0.023202306,-0.119798504,-0.12429168,-0.17423171,0.090688266,0.018464804,0.15018296,0.20442341,-0.06370863,-0.07421366,0.12517776,0.11938011,-0.04113309,0.0036932563,-0.19092442,0.037136305,0.29945102,0.12417359,0.19170839,0.18445772,-0.12539317,-0.08169539,0.11312,-0.16067578,0.19559331,0.18310325,-0.12645437,-0.13623956,0.07455007,-0.14723307,0.04358818,-4.0775376e-05,-0.052043814,0.22829327,-0.034468357,0.10617947,0.28179398,0.18287198,0.14160949,-0.3183197,-0.050779156,-0.18397957,-0.014435776,0.11455925,-0.155338,-0.09998509,-0.10273322,-0.12438626
Find midpoint using points across quadrants,0.02576151,0.081281774,0.043000843,-0.09570707,-0.085032515,-0.17718726,0.06910919,0.011565185,0.11473297,0.24734469,-0.040389225,-0.05837254,0.17895697,0.14916112,-0.023332564,0.02466185,-0.18281066,0.06316095,0.27945647,0.098145805,0.18605036,0.1358819,-0.113495685,-0.10178612,0.08684517,-0.20359507,0.21756148,0.20678274,-0.118166655,-0.20069528,0.082121946,-0.16668136,0.037039775,-0.0035617773,-0.09467006,0.21068881,-0.025315002,0.111824125,0.25934255,0.15247022,0.12953688,-0.3404672,-0.021657892,-0.1476619,-0.0272308,0.08045974,-0.18007697,-0.076891065,-0.072558336,-0.09942664
Find midpoint using points in quadrant 1,0.052228097,0.010638413,-0.011376324,-0.08908958,-0.088627525,-0.16603626,0.12136777,0.013329579,0.12511472,0.21025613,-0.029569954,-0.1494807,0.13566968,0.1299274,-0.08386476,0.010318009,-0.17670545,0.053064797,0.30008766,0.12807743,0.19774552,0.17717524,-0.08006793,-0.060253818,0.13058878,-0.13346002,0.1807634,0.13635428,-0.12561412,-0.15458274,0.06491824,-0.18598595,0.05438931,0.07636069,-0.02002799,0.17995112,-0.04377218,0.06860054,0.2635054,0.19952583,0.09733357,-0.33424324,-0.050327994,-0.20817822,-0.031510167,0.15448382,-0.17574587,-0.0950158,-0.058114644,-0.1869631
Find midpoint using points in quadrant 3,0.0025533768,0.057682633,0.019607138,-0.051611967,-0.14724196,-0.19592515,0.096463405,0.0320467,0.12997879,0.20174305,-0.087303974,-0.13076732,0.12127444,0.08789843,-0.04112873,-0.052349705,-0.24641176,0.04556524,0.30206662,0.16670027,0.18617539,0.11479276,-0.08940708,-0.10478195,0.13486147,-0.2234659,0.25028342,0.14936823,-0.08324234,-0.13427027,0.09557705,-0.17394999,0.10352266,0.010605285,-0.06632281,0.22078942,0.010061459,0.10652957,0.224585,0.14469707,0.11803977,-0.3203758,-0.04788741,-0.13130142,0.05458211,0.10987969,-0.09989499,-0.098804496,-0.10369126,-0.1396899
Find midpoint using points in quadrants 2 or 4,-0.0097427955,0.0057962323,0.018096045,-0.12928134,-0.14794418,-0.19186252,0.121266514,0.06550353,0.142477,0.17063457,-0.081895284,-0.103222415,0.13516596,0.13373512,-0.02080138,-0.0006478087,-0.19124934,0.050361834,0.30800936,0.13246307,0.22542888,0.14948677,-0.09757399,-0.05681267,0.125768,-0.15442824,0.20960169,0.1396906,-0.11152773,-0.14941289,0.07717444,-0.1841898,0.05415861,-0.008845992,-0.037124313,0.18453467,0.011898352,0.103753865,0.27923396,0.18708515,0.14859514,-0.27053764,-0.043895658,-0.17245606,-0.019066714,0.12686646,-0.1460266,-0.11423191,-0.10855179,-0.18626934
Find negative square root,0.038367867,0.105859235,0.07267961,0.15094168,0.0009141464,-0.0144776665,-0.06963925,0.06684233,-0.06593668,0.30172157,-0.04826157,0.048550013,0.2509094,0.001956567,0.05410215,-2.717727e-05,0.17714877,0.02786141,0.06925307,-0.05110617,0.07168408,0.042799406,0.032265976,-0.14467359,-0.19488364,-0.18111058,0.41509008,0.17292795,0.12604856,-0.17726314,0.27170584,0.13139857,-0.111818165,-0.04964176,0.011751961,0.2243019,-0.09550589,-0.05494108,0.09282108,0.023783086,-0.017007835,-0.38387012,-0.14707941,0.032577433,-0.030041553,-0.07958581,-0.057837076,-0.014601196,0.18028319,0.059204243
Find positive square root,0.0204896,0.11274689,0.08801081,0.09386949,0.010519258,0.0034317828,-0.06641579,0.071276315,-0.07989015,0.32530406,-0.038461693,0.077958934,0.24454413,0.028982876,0.077340744,0.025202192,0.16931872,0.049328998,0.118705176,-0.09013557,0.09502318,0.053818874,0.009024848,-0.12731907,-0.18688326,-0.14238627,0.3894302,0.2230743,0.106145136,-0.18071397,0.25191322,0.09083667,-0.12460133,-0.05305612,-0.00016078539,0.22682321,-0.09278721,-0.044312537,0.13458061,0.05787366,0.027760163,-0.40425318,-0.09519078,0.024472613,-0.037061624,-0.089751594,-0.10212714,-0.03315186,0.15249643,0.0005342131
Find slope from given graph,-0.1581129,0.13328199,-0.22092429,0.24902107,-0.21950571,0.13924265,0.14627992,-0.066069596,0.23123267,0.110293426,0.106169745,-0.23738824,-0.051484425,0.04234472,-0.03262419,0.28497413,-0.05610873,-0.15989259,-0.06374711,0.018350003,0.04896927,-0.016298594,0.115303606,0.066427976,0.101008646,-0.1074693,0.022279203,-0.16552301,0.037020635,0.29697126,0.113770366,-0.086756326,0.37247574,0.0074603236,0.22771032,-0.2070166,0.01854795,-0.09747498,-0.0455676,-0.05680262,-0.0041280813,0.03899388,-0.09620484,0.0006306532,0.0977197,0.15794422,0.09377971,0.0035895451,-0.09604157,0.089279905
Find slope from two given points,-0.12849282,0.0023908785,-0.15358768,0.120933734,-0.29443073,0.18265331,-0.0073176166,0.15016453,0.013008209,0.1345813,0.13647427,-0.20772514,0.019889949,0.05386741,-0.07092643,0.055741303,0.08552903,0.087751865,-0.10511374,-0.015533965,0.14209928,0.031835232,0.09452629,0.0802901,-0.08191784,-0.19599447,0.0050966307,-0.25754187,0.04475768,0.30487388,0.17764546,-0.26550755,0.2073571,0.015629036,0.24335998,-0.3140314,0.116254255,-0.08090378,-0.034390308,-0.022840245,0.1294195,0.114871375,-0.066308364,-0.16123277,0.03754893,0.13114053,0.10455882,0.14539771,0.076675504,0.0023712302
Find slope of decreasing line,-0.17811987,0.09479437,-0.11521107,0.18355173,-0.13525416,0.21680537,-0.009400285,0.16043822,0.07549414,0.26585957,0.17734869,-0.2342853,0.10874891,0.18497056,0.14076263,0.063519716,-0.005069954,0.004634917,-0.106827416,0.0072045624,0.11423319,0.056247782,0.099585235,-0.14797,0.09173369,-0.15036528,-0.009291046,-0.14754194,0.013946651,0.006614532,0.1294228,-0.3911839,0.23814167,0.20745254,0.079190366,-0.25891337,0.004923983,-0.034207202,0.065722086,-0.052041374,0.17997852,-0.12091311,0.078935005,-0.124131694,0.041727178,0.067664474,-0.19898556,0.094422705,-0.016290758,-0.033596084
Find slope of horizontal line,-0.21503182,0.10839032,-0.07957597,0.18052791,-0.13570127,0.20321813,-0.030624026,0.17691271,0.044121586,0.26691085,0.17926374,-0.19102833,0.14233021,0.1926586,0.18270524,0.08140042,-0.020174395,0.0042441133,-0.15403673,-0.018472563,0.09164889,0.013878405,0.09173244,-0.15109175,0.072123215,-0.15299508,0.021822602,-0.14393672,0.05277076,-0.031822566,0.13415349,-0.39608037,0.23096766,0.18668438,0.059281856,-0.2587682,0.02519046,-0.009865876,0.047166217,-0.111460835,0.17988428,-0.07843439,0.08275631,-0.07236276,0.03131673,0.021127457,-0.19501017,0.10283577,-0.0544873,-0.03859139
Find slope of increasing line,-0.19858865,0.109148644,-0.09771318,0.16749223,-0.15482736,0.19331132,-0.0059352233,0.19378805,0.07928578,0.2286837,0.18881151,-0.23680025,0.0844513,0.18504038,0.19006598,0.064445905,-0.022111336,-0.03938582,-0.13601576,0.0075232703,0.057001,0.04664152,0.08914335,-0.1534018,0.11285018,-0.15065596,-0.015117437,-0.19281775,0.012396334,0.08733037,0.12782367,-0.37730792,0.20794691,0.19287746,0.06946939,-0.29271802,0.011593549,-0.061831076,0.05387941,-0.08025096,0.16706672,-0.064694114,0.09314798,-0.13518383,0.072861105,0.06573001,-0.12709664,0.111856036,0.006685694,-0.041223567
Find slope using points across quadrants,-0.17759332,0.082145914,-0.074343294,0.1746312,-0.14330764,0.21307798,-0.0050299126,0.19134855,0.056488864,0.2670876,0.14225872,-0.21872836,0.098029174,0.21803932,0.21303385,0.038974646,-0.013283527,0.03294081,-0.05944283,0.02472694,0.1411812,0.052936256,0.055270787,-0.17091157,0.1073644,-0.19757864,0.08362515,-0.13316704,0.060868647,0.04321207,0.1119105,-0.43547755,0.2277579,0.13696894,0.04598524,-0.20312628,0.050494466,0.00032584372,0.06303263,-0.0036053536,0.22638562,-0.12846076,0.058864947,-0.08861743,0.06380516,0.06526826,-0.10195576,0.07011649,-0.011549675,-0.09810766
Find slope using points in quadrant 1,-0.2071042,0.052679762,-0.10242421,0.12550953,-0.16888814,0.19944906,0.017293364,0.19010496,0.06450978,0.22720532,0.13414173,-0.23151521,0.09506003,0.19138843,0.17848773,0.02682546,-0.004144339,0.04977043,-0.07313428,0.029697254,0.1226622,0.03949046,0.08499963,-0.13992645,0.08713234,-0.13677697,0.017880183,-0.15507899,0.047060885,0.027429562,0.09959027,-0.45267737,0.2410766,0.17665043,0.06685028,-0.26234594,0.06134293,-0.007835114,0.068995416,-0.032738876,0.20840149,-0.08340565,0.082968645,-0.101225935,0.036364153,0.082905285,-0.17294466,0.0810345,-0.04999541,-0.100780405
Find slope using points in quadrant 3,-0.20849869,0.11199485,-0.07417541,0.107202336,-0.121759124,0.21819058,-0.040520206,0.20843071,0.031876147,0.21338563,0.16242452,-0.17233966,0.122910626,0.18192889,0.18907069,0.04386857,0.024634162,0.04808543,-0.14230068,0.0023559975,0.092697054,0.026732598,0.0316752,-0.18356703,0.04246487,-0.15794033,0.021360993,-0.18318225,0.052897524,0.058964733,0.107541,-0.4535411,0.20596178,0.1164841,0.054857474,-0.30773634,0.060529716,-0.00027699902,0.04463874,-0.08394002,0.22459261,-0.047269054,0.10284112,-0.086087264,0.06992301,0.063809425,-0.13119887,0.12256008,-0.004186879,-0.034698978
Find slope using points in quadrants 2 or 4,-0.22850834,0.108422734,-0.06762706,0.19529277,-0.13740632,0.1935711,-0.039707735,0.17431985,0.045671612,0.25386626,0.13887493,-0.20704667,0.08807426,0.19750188,0.21349521,0.047480397,-0.054224815,0.016584314,-0.087974966,0.032697037,0.120793514,0.007766563,0.0618059,-0.15337706,0.11926421,-0.21049666,0.09580414,-0.1633109,0.02896946,0.039517332,0.13840604,-0.40170297,0.24916032,0.13213395,0.056711826,-0.24600646,0.063916415,-0.0009502958,0.057125825,-0.0637772,0.21759877,-0.08441126,0.07238435,-0.0653743,0.078403436,0.046525586,-0.10821085,0.071537696,-0.05191568,-0.06225383
Find slope-intercept form from parallel line,0.007268918,0.16903375,-0.20698513,-0.07499326,-0.2911912,-0.12635781,0.17029119,-0.025803296,0.112564765,0.16356729,-0.01801046,-0.238264,0.18700027,0.0010156698,-0.01679611,0.021682743,-0.12141359,-0.18301192,0.18174039,0.01469075,-0.13574418,0.0993935,0.06689497,0.030786468,0.14892682,-0.24671443,-0.058875136,-0.10884826,-0.22550127,0.22036266,0.0497327,-0.26539862,0.117682,0.13598798,0.04787324,-0.047536366,0.15798667,-0.12906602,-0.030990867,-0.038207453,-0.084219575,0.005229666,0.26797947,-0.09002805,0.14612657,0.1011667,0.16208689,0.11741351,0.12900013,0.13452208
Find slope-intercept form from perpendicular line,0.01612908,0.20394818,-0.04449206,-0.062317234,-0.13066405,-0.0954828,-0.024310961,0.12626089,-0.112017974,0.19395584,-0.00036474917,-0.16955388,0.25060335,0.0035971543,0.07694164,-0.14204632,-0.11624151,-0.011545941,0.05666113,0.00022310305,-0.14539401,0.020425763,0.065543756,-0.11322453,0.04855197,-0.3832569,0.08962093,-0.088135235,-0.051629744,0.15257044,0.08964794,-0.3503272,0.0073979557,0.056297705,-0.048364155,-0.04906177,0.24016659,-0.06951555,-0.0487067,-0.06348852,-0.019852467,0.0008854521,0.32446024,0.033804007,0.15851486,0.0291765,0.26237112,0.15682133,0.24646877,0.024421489
Find slope-intercept form from point-slope form,0.0643126,0.16642576,-0.046551943,0.3018484,-0.029936126,0.048430935,-0.034300417,-0.051401664,-0.072514854,0.20499621,0.19068605,-0.22912821,0.2125778,-0.052316338,-0.11685039,-0.07615878,-0.166715,-0.07431632,-0.255725,0.04124655,-0.1408593,-0.13650855,0.28183734,-0.076884724,-0.046062704,-0.20081343,0.102046795,-0.12726077,0.09196579,0.0048477203,0.18045823,-0.19312671,0.2081692,0.17804104,0.12331514,-0.17983615,0.056705143,-0.095570706,-0.14372103,-0.22088994,-0.12713142,0.09731994,0.060672484,0.09969222,0.114003,0.023638358,-0.007930189,0.14255527,0.0902402,0.08339274
Find square of given hypotenuse,-0.19389981,0.15123765,-0.02595293,-0.005044022,0.16553456,-0.086493656,-0.030323189,0.12593247,-0.18849449,-0.06540765,-0.066536225,-0.10015136,0.1456923,-0.020572389,-0.011936055,0.074021116,0.016481943,0.2276281,-0.034999233,0.020500248,0.22592099,-0.1132156,-0.015451226,-0.22488904,-0.022181878,-0.16083561,0.3184418,-0.027981041,0.09795738,-0.39159477,0.10792171,-0.0037918533,-0.0067367787,-0.05654816,-0.11900571,0.018575689,0.06937342,0.05196721,0.23284972,0.13298136,0.04648352,-0.29820687,-0.049620952,0.18743293,-0.12392932,0.13294539,0.056529507,-0.18469515,0.16872829,-0.097054824
Find square of given leg,-0.3199157,0.09910304,0.101972684,0.06306253,0.1652842,-0.120891996,-0.09617353,0.16680387,-0.22026272,-0.014293726,-0.029831976,-0.06784907,0.16966522,0.09220495,0.09101063,0.11477651,0.04065792,0.19595687,0.012887438,0.028343566,0.15405008,-0.280622,-0.030320974,-0.18587433,-0.030371377,-0.20206872,0.34419805,-0.105745524,0.019386807,-0.33265477,0.1494327,-0.09301094,0.021414852,-0.07241132,-0.022267004,-0.14162488,0.13175885,0.093464695,0.08636767,-0.06937281,0.15007551,-0.17959115,-0.07469872,0.15014547,-0.021870274,0.06654174,0.053098448,-0.08632645,0.095529184,-0.1314193
Find square of hypotenuse,-0.2331017,0.15879354,0.034345265,0.06288847,0.16868068,-0.17208531,-0.1233599,0.18821076,-0.25676045,-0.08619215,-0.07720193,-0.18410671,0.23359804,-0.010227484,-0.009222883,0.058574937,0.055474967,0.17625155,-0.107106715,0.010365784,0.055334173,-0.17575182,-0.051531505,-0.25274655,-0.06060134,-0.27375278,0.32268164,-0.1263742,0.006657053,-0.31738082,0.12582788,-0.035363607,-0.033266943,0.034618404,-0.034801137,-0.07403047,0.061927933,0.073346145,-0.02035241,-0.052641414,0.0017970733,-0.21780261,-0.045084264,0.13115893,-0.004530328,0.15053454,0.046906404,-0.06942511,0.22774069,0.052850764
Find square of leg,-0.21821457,0.15059346,0.015036632,-0.030179948,0.16449203,-0.1073497,-0.07243375,0.17567837,-0.23879021,-0.07070242,-0.077090755,-0.07053401,0.12358583,-0.023988502,0.030272858,0.029603416,-0.03691565,0.22361593,-0.09310008,0.024235124,0.1796275,-0.14938995,0.0030681978,-0.25146714,-0.0036289482,-0.21455653,0.26377383,-0.07388068,0.09164884,-0.36241117,0.1337573,-0.011509542,-0.06411186,-0.04001509,-0.17851691,-0.061781846,0.09063858,0.0084147,0.2172413,0.09442093,0.049021903,-0.26278207,0.01704617,0.1570898,-0.093301885,0.081446946,0.09049385,-0.1487487,0.21389447,-0.111249045
"Finding the intersection, GLF",0.22180021,0.09178927,-0.13491134,-0.14982072,-0.1987956,0.09884956,0.05459416,-0.039680608,-0.21476877,0.17663835,0.13629527,0.008115157,0.21556908,-0.112220734,-0.17957252,-0.11656041,0.16385743,0.011643611,-0.14300807,-0.17253116,-0.16276366,0.1801352,0.16349246,0.004424386,-0.18988955,-0.0201856,-0.12841582,0.029972455,0.0069710263,0.05127025,0.100532435,-0.038925067,-0.2386731,0.2747483,0.05072702,0.0057903957,-0.02808997,-0.13165246,0.018017879,-0.18050595,-0.21234435,-0.014094186,0.18178502,-0.10940951,-0.11511776,-0.112119555,-0.10510872,0.15257946,0.2293451,0.1638046
